login,CUSTOMER_ID,type,ANNOS,CAPTURE_DATE,MARKETPLACE_ID,ORDER_ID,order_datetime,CONDITION,ORD_TOT,model_name,pred_risk,bctry_cd,cctry_cd,sctry_cd,ictry_cd,emaildomain,paymeth,gls,asins,avs,isfba,hasprime,seg,fastlane,scid,comp_dayob,numitem,fingerprint,CLUSTER_AFN_ORDER_COUNT_03M,CLUSTER_AFN_ORDER_COUNT_12M,CLUSTER_AFN_ORDER_AMOUNT_03M,CLUSTER_AFN_ORDER_AMOUNT_12M,CUSTOMER_MFN_ORDER_COUNT_03M,CUSTOMER_MFN_ORDER_COUNT_12M,CUSTOMER_MFN_ORDER_AMOUNT_03M,CUSTOMER_MFN_ORDER_AMOUNT_12M,CUSTOMER_MFN_SI_12M,CUSTOMER_MFN_SI_03M,CLUSTER_DNR_SI_12M,CLUSTER_DNR_SI_03M,CLUSTER_SINS_12M,CLUSTER_SINS_03M,STATUS,unique_id,report_generation_date,ONR
l4a,979079596002,,ARM QUEUING: Please evaluate the accounts for tt/d139889713,2024-11-24 00:00:00.000,1,113-0606850-3453049,2024-11-24T16:35:15,3,41.49,tier1,0.5472821451569957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,3b13bde68520650dcfdfd8b87c4cd95a,2024-11-24 00:00:00.000,0
l4a,978758783402,,ARM QUEUING: Please evaluate the accounts for tt/d113007432,2024-11-24 00:00:00.000,1,113-3357494-0970637,2024-11-24T19:06:27,3,421.38,tier2,0.7239125182611014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,a7a89295af27d3b2c493812ac15da9a8,2024-11-24 00:00:00.000,0
l4a,936530018602,,ARM QUEUING: Please evaluate the accounts for tt/d113007432,2024-11-24 00:00:00.000,1,111-9074692-4561811,2024-11-24T07:29:39,4,104.49,tier1,0.5077930489313217,US,US,US,US,live.bucks.edu,CC,194,B0CZRW7HDG,I3,1.0,1.0,7.0,1.0,611943391202.0,53.890006,1.0,OAtEi9LmVIcpNIOHpzLBuQ==,6.0,6.0,251.88,251.88,0.0,0.0,0.0,0.0,-1.0,-1.0,23.816898,23.816898,0.0,0.0,N,a6c5b6a25382062e984905cb344139df,2024-11-24 00:00:00.000,0
l4a,33577536405,,ARM QUEUING: Please evaluate the accounts for tt/d141997345,2024-11-24 00:00:00.000,1,112-0963863-4669048,2024-11-24T22:47:52,3,2000.58,tier2,0.70778195488468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,babb6dc23e5d9ecff7307d4092e02370,2024-11-24 00:00:00.000,0
l4a,979233446602,,ARM QUEUING: Please evaluate the accounts for tt/d139889713,2024-11-24 00:00:00.000,1,113-8678743-2681063,2024-11-24T23:05:24,3,10.89,tier3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,969e1778c5bc8c8f74a27ba10606df81,2024-11-24 00:00:00.000,0
l4a,978699064202,,ARM QUEUING: Please evaluate the accounts for tt/d139889713,2024-11-24 00:00:00.000,1,112-1063906-5209802,2024-11-24T04:54:43,4,21.67,tier3,1.0,US,US,US,,gmail.com,CC,23,B084CWCJTW,,1.0,1.0,7.0,1.0,608808520.0,0.0,1.0,DOVvtQqum/qvDstFWRnm3g==,10.0,20.0,241.57,481.12,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,N,f026b52157e3ec55badc02eac76a4d24,2024-11-24 00:00:00.000,0
l4a,978881052802,,ARM QUEUING: Please evaluate the accounts for tt/d139889713,2024-11-24 00:00:00.000,1,113-7565454-8678601,2024-11-24T14:40:50,3,35.47,tier1,0.6165741118126858,US,US,US,,gmail.com,CC,"79,107","B00OW16ZR0,B0DGL5X3MF",,1.0,1.0,7.0,1.0,608808520.0,0.0,2.0,eObgWcqjc7QGDB7MseE6tQ==,1.0,7.0,29.97,273.98,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,N,d79fea14b9c9f980eedea61bf98f5cde,2024-11-24 00:00:00.000,0
l4a,836774856312,,ARM QUEUING: Please evaluate the accounts for tt/d141997345,2024-11-24 00:00:00.000,44551,403-4286786-6063553,2024-11-24T22:44:51,24,225.64,tier2,0.642974318485245,ES,ES,ES,,,CC,"107,309","B08DXTHXZN,B0CPT9XDS7",IU,1.0,1.0,1.0,1.0,705915412902.0,13.74392,2.0,,,,,,,,,,,,,,,,N,2490c6529313a1c5520159ff6e158176,2024-11-24 00:00:00.000,0
l4a,978826554702,,ARM QUEUING: Please evaluate the accounts for tt/d141997345,2024-11-24 00:00:00.000,1,111-1593729-2185854,2024-11-24T11:20:28,3,1113.0,tier2,0.8269602542800445,US,US,US,,,CC,147,"B081XWLQKS,B08NRV2RQH,B08R5JPTMZ,B08RK2SR23,B08XJT8T3K,B094L5MT97,B09C13PZX7,B09VCHQHZ6,B0BKBV7QMM,B0C7FNSHMQ,B0CLB8TWB2,B0CZWLV1SD",,1.0,1.0,1.0,1.0,608808520.0,0.0,12.0,PyWpvRkm5WoKLPPCY3s1UQ==,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,N,0702dbce246780d7001857f89270664f,2024-11-24 00:00:00.000,0
l4a,979059597302,,ARM QUEUING: Please evaluate the accounts for tt/d113007432,2024-11-24 00:00:00.000,1,112-0805641-1311460,2024-11-24T17:43:21,5,21.01,tier1,0.6883758470739018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,2974106562302b40db1a5c2df44c3d6f,2024-11-24 00:00:00.000,0
l4a,978699443802,,ARM QUEUING: Please evaluate the accounts for tt/d139889713,2024-11-24 00:00:00.000,1,113-1181732-2776209,2024-11-24T10:23:24,3,106.6,tier3,1.0,US,US,US,,gmail.com,CC,"79,201","B01EIZSF6I,B0B3CT9PQH",,1.0,1.0,7.0,1.0,608808520.0,0.0,2.0,UAZy0XVa822fM5FrqD4B3w==,65.0,200.0,5635.41,12093.7,0.0,0.0,0.0,0.0,-1.0,-1.0,6.166599,1.676542,0.0,0.0,N,eceb490d356faf25635f295e19c766e3,2024-11-24 00:00:00.000,0
l4a,613848888312,,ARM QUEUING: Please evaluate the accounts for tt/d113007432,2024-11-24 00:00:00.000,1,113-6645412-4465020,2024-11-24T14:33:02,3,93.08,tier1,0.953539574046322,US,KY,US,KY,gmail.com,CC,121,B083BY3B2T,IU,1.0,0.0,7.0,1.0,190173740402.0,3.1139,1.0,OUDrWMO9DMervQUy0pGf4w==,1.0,1.0,145.98,145.98,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,N,a6fd7a9d508e2e17c02b14170b470778,2024-11-24 00:00:00.000,0
l4a,18852413415,,ARM QUEUING: Please evaluate the accounts for tt/d141997345,2024-11-24 00:00:00.000,1,111-5396500-6383410,2024-11-24T20:02:48,3,325.64,tier2,0.8849893556484721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,53b2bcf2342edf4eb588218502e3712c,2024-11-24 00:00:00.000,0
l4a,978936861102,,ARM QUEUING: Please evaluate the accounts for tt/d139889713,2024-11-24 00:00:00.000,1,114-5911781-8169836,2024-11-24T14:32:50,3,95.99,tier3,1.0,US,CA,US,HT,gmail.com,CC,229,"B09CDXKNB9,B0D3XLD1CK",,1.0,1.0,7.0,1.0,608808520.0,0.0,2.0,OUDrWMO9DMervQUy0pGf4w==,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,N,c4f36944dd49ae1bbf116060acaa5d28,2024-11-24 00:00:00.000,0
l4c,979146507802,,ARM QUEUING: Please evaluate the accounts for tt/d139889713,2024-11-24 00:00:00.000,1,113-6083818-2801808,2024-11-24T21:31:58,3,60.02,tier1,0.8412973301682554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,959c05851779990cd83e02eca4785664,2024-11-24 00:00:00.000,0
l4c,979151232502,,ARM QUEUING: Please evaluate the accounts for tt/d113007432,2024-11-24 00:00:00.000,1,111-4883487-8302642,2024-11-24T20:42:07,3,405.83,tier2,0.8635910824902447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,a42e8db24dbd34e745da4b4d59c0ab8a,2024-11-24 00:00:00.000,0
l4c,978147546402,,ARM QUEUING: Please evaluate the accounts for tt/d113007432,2024-11-24 00:00:00.000,1,112-2147680-3961837,2024-11-24T10:34:09,4,432.42,tier2,0.7225366595253949,US,US,US,,gmail.com,CC,107,B0CYQFJSRF,I3,1.0,1.0,1.0,1.0,608808520.0,0.0,1.0,+RqOoL7LdtKKwymGVdCAHA==,68.0,256.0,2465.92,8626.77,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,N,5787a197181fb496d2d872b3caeb3bcb,2024-11-24 00:00:00.000,0
l4c,978971328302,,ARM QUEUING: Please evaluate the accounts for tt/d139889713,2024-11-24 00:00:00.000,1,112-2786116-6071437,2024-11-24T17:00:12,5,14.56,tier3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,92f42df8549bd9a5f84cec680b6aad54,2024-11-24 00:00:00.000,0
l4c,979184555902,,ARM QUEUING: Please evaluate the accounts for tt/d139889713,2024-11-24 00:00:00.000,1,111-2997572-2824215,2024-11-24T20:29:58,20,58.46,tier1,0.8880500277871506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,3a2db28dd39a8dd96dd83a58963b6b72,2024-11-24 00:00:00.000,0
l4c,947782290302,,ARM QUEUING: Please evaluate the accounts for tt/d113007432,2024-11-24 00:00:00.000,1,111-7368256-6949063,2024-11-24T12:27:21,3,144.93,tier1,0.6110730629525264,US,US,US,,emglnyc.com,CC,451,"B09B8V1LZ3,B09B93ZDG4,B09B94RL1R",,1.0,0.0,3.0,1.0,608808520.0,0.0,6.0,e7SjdPTcrNlyiJcWBXVgnw==,75.0,308.0,7491.59,24684.74,0.0,0.0,0.0,0.0,-1.0,-1.0,2.296966,3.544641,0.0,0.0,N,e9206e13b44949047f0acab6b50e7ce0,2024-11-24 00:00:00.000,0
l4c,968866794102,,ARM QUEUING: Please evaluate the accounts for tt/d141997345,2024-11-24 00:00:00.000,1,112-5003920-1657044,2024-11-23T15:08:33,4,1421.86,tier2,0.7475809534752494,US,US,US,,med.cornell.edu,CC,147,B0CXL21K6M,I3,1.0,1.0,1.0,1.0,608808520.0,11.750301,1.0,TJg3MZsSiiisPF/uAvLU5A==,53.0,276.0,1138.15,10661.12,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,N,e1226d2f79719ffa277d75e0e7599c87,2024-11-24 00:00:00.000,0
l4c,979019370702,,ARM QUEUING: Please evaluate the accounts for tt/d113007432,2024-11-24 00:00:00.000,1,114-7148359-1189824,2024-11-24T16:16:46,3,608.6,tier2,0.7223506438700713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,d699d1eb4bfc504789d16232e234db97,2024-11-24 00:00:00.000,0
l4c,14112242005,,ARM QUEUING: Please evaluate the accounts for tt/d141997345,2024-11-24 00:00:00.000,1,112-7129706-9031461,2024-11-22T17:01:13,3,315.7,tier2,0.821953711754145,US,US,US,,gmail.com,CC,"60,79,196,201","B00GHX5HGG,B07PGPD1G4,B099DY7MZW,B09ZSNSK6R",I8,1.0,1.0,4.0,1.0,286958791702.0,3536.284323,4.0,Md/3bf2OlLJrAwO7NKwzdQ==,11.0,44.0,5028.62,6928.0,1.0,2.0,97.99,157.98,0.0,0.0,64.851328,89.34658,0.0,0.0,N,3237ed8c5ec3ec842baadf6c33aca733,2024-11-24 00:00:00.000,0
l4c,891860601902,,ARM QUEUING: Please evaluate the accounts for tt/d113007432,2024-11-24 00:00:00.000,1,111-3847105-4088258,2024-11-24T08:50:35,3,94.43,tier1,0.7646104002373212,US,US,US,,outlook.com,CC,421,B00EB4ADQW,I3,1.0,0.0,4.0,1.0,608808520.0,118.934584,6.0,Zr2F3aIaiLu/l9Zi0shfbQ==,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.95,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,N,7ae4c6f28c906323b17dde326fe297d7,2024-11-24 00:00:00.000,0
l4c,977572642602,,ARM QUEUING: Please evaluate the accounts for tt/d113007432,2024-11-24 00:00:00.000,1,114-5807122-2497852,2024-11-24T15:24:02,3,512.96,tier2,0.9253118403246756,US,US,US,US,gmail.com,CC,107,B0D1XD1ZV3,IC,1.0,1.0,1.0,1.0,608808520.0,2.164363,3.0,PyWpvRkm5WoKLPPCY3s1UQ==,1552.0,5100.0,406786.24,1245581.68,0.0,0.0,0.0,0.0,-1.0,-1.0,0.030863,0.034453,0.0,0.0,N,0c31ae156003505d3a3f60a535330322,2024-11-24 00:00:00.000,0
l4c,979210036402,,ARM QUEUING: Please evaluate the accounts for tt/d139889713,2024-11-24 00:00:00.000,1,114-7998034-5999456,2024-11-24T23:41:42,3,32.01,tier3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,ea0db1f803ca3c252d4bec0d98f15a5d,2024-11-24 00:00:00.000,0
l4c,902164757802,,ARM QUEUING: Please evaluate the accounts for tt/d113007432,2024-11-24 00:00:00.000,1,113-3732546-4060238,2024-11-24T23:02:05,3,68.96,tier1,0.8975107911493142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,2a816fd44332fe030519c3ec152505fe,2024-11-24 00:00:00.000,0
l4c,970703651902,,ARM QUEUING: Please evaluate the accounts for tt/d113007432,2024-11-24 00:00:00.000,1,111-2768121-0645860,2024-11-24T11:34:52,3,265.36,tier1,0.474884646218105,TR,PL,US,,gmail.com,CC,196,B07D3WZV85,,1.0,1.0,3.0,1.0,608808520.0,0.0,2.0,8jgpXvp0m7s2eVY3KmX1/w==,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,N,9736cd07103c483e6a2e225daa49daef,2024-11-24 00:00:00.000,0
l4c,972356681002,,ARM QUEUING: Please evaluate the accounts for tt/d113007432,2024-11-24 00:00:00.000,1,114-1031218-6465836,2024-11-24T12:10:15,3,171.93,tier1,0.8982638355457196,PE,PE,US,,gmail.com,CC,451,B0BLS3Y632,,1.0,1.0,3.0,1.0,608808520.0,6.693521,2.0,Y4dlBHEjZaKoZ1ola4+5Tw==,59.0,100.0,7315.36,12896.66,0.0,0.0,0.0,0.0,-1.0,-1.0,1.5076,0.0,0.0,0.0,N,f6a5c6dc71ebe0cb28a9273006c85ce9,2024-11-24 00:00:00.000,0
l4c,978700255902,,ARM QUEUING: Please evaluate the accounts for tt/d139889713,2024-11-24 00:00:00.000,1,112-0851621-3730612,2024-11-24T11:15:25,3,89.04,tier3,1.0,IL,IL,IL,,kzvi.org,CC,"79,147,201,468","B094PS5RZQ,B0BB83CK25,B0DCYYTJD8,B0DKLNVHNW",,1.0,0.0,2.0,1.0,40742173202.0,0.0,4.0,MDl7RM1hFHYa/oIYLVd0Og==,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,N,7b9ae0f951d0cc2799e73b6885b20ed1,2024-11-24 00:00:00.000,0
l4c,124985876,,ARM QUEUING: Please evaluate the accounts for tt/d141997345,2024-11-24 00:00:00.000,7,702-6758719-2910644,2024-11-24T21:10:43,20,4412.83,tier2,0.876048999895967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,e07c46a279d218877fb02809eebe579c,2024-11-24 00:00:00.000,0
l4c,979239472102,,ARM QUEUING: Please evaluate the accounts for tt/d113007432,2024-11-24 00:00:00.000,1,111-6113886-0484203,2024-11-24T23:07:17,3,316.45,tier2,0.836011074155547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,487414a37604c0b6317eb1acd16de9e7,2024-11-24 00:00:00.000,0
l4c,977761360902,,ARM QUEUING: Please evaluate the accounts for tt/d113007432,2024-11-24 00:00:00.000,1,112-2018910-9577056,2024-11-24T18:45:36,3,607.68,tier2,0.740727199802172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,9d2be02aae2d59cce36f7232902d1ea9,2024-11-24 00:00:00.000,0
l4c,972458927502,,ARM QUEUING: Please evaluate the accounts for tt/d113007432,2024-11-24 00:00:00.000,1,113-3307304-6573038,2024-11-24T20:16:33,3,376.24,tier2,0.9187422188155208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,416f441658323b6f186deb7608a56490,2024-11-24 00:00:00.000,0
l4c,978628290102,,ARM QUEUING: Please evaluate the accounts for tt/d139889713,2024-11-24 00:00:00.000,1,111-8312635-8802616,2024-11-24T02:01:37,4,61.36,tier1,0.8945859406203892,US,US,US,US,gmail.com,CC,21,B00TXI1Y8M,I8,1.0,1.0,7.0,1.0,608808520.0,0.0,1.0,jC7xaIqF6CHi0fyL6o8Zvg==,23.0,94.0,570.86,3143.42,0.0,0.0,0.0,0.0,-1.0,-1.0,6.133447,0.0,0.0,0.0,N,33ec6dd97d67cbcedc8ed92da123a32a,2024-11-24 00:00:00.000,0
l4c,978682618502,,ARM QUEUING: Please evaluate the accounts for tt/d139889713,2024-11-24 00:00:00.000,1,114-9299511-1875408,2024-11-24T09:19:32,3,106.43,tier3,1.0,US,US,US,,,CC,63,B0CSY8PD63,I8,1.0,0.0,1.0,1.0,55903167402.0,0.0,1.0,bBXA1BO7XtplKroF/TUDEQ==,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,N,3f15fd42a21803c4f0a0c39ef20f57b5,2024-11-24 00:00:00.000,0
l4c,263984495902,,ARM QUEUING: Please evaluate the accounts for tt/d139889713,2024-11-24 00:00:00.000,1,111-0096216-8215451,2024-11-24T14:44:47,3,45.15,tier3,1.0,US,US,US,,,CC,510,"B073RRTZ66,B077GRKR83",I3,1.0,0.0,7.0,1.0,608808520.0,1518.788039,2.0,OUDrWMO9DMervQUy0pGf4w==,5.0,12.0,326.73,1060.54,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,N,4a6c070a2ae41b8f9fecb42c7b503f6a,2024-11-24 00:00:00.000,0
l4c,978814273602,,ARM QUEUING: Please evaluate the accounts for tt/d139889713,2024-11-24 00:00:00.000,1,111-9558625-1216216,2024-11-24T10:32:48,3,52.99,tier1,0.8826412358873433,US,US,US,US,gmail.com,CC,107,B0D8H76C1P,,1.0,1.0,1.0,1.0,695665718002.0,0.0,1.0,jC7xaIqF6CHi0fyL6o8Zvg==,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,N,f84abcbccbcb8768abb082a797bc600f,2024-11-24 00:00:00.000,0
l4c,934384528302,,ARM QUEUING: Please evaluate the accounts for tt/d141997345,2024-11-24 00:00:00.000,7,701-2640368-9797862,2024-11-24T23:16:54,20,4987.55,tier2,0.9545155422021162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I,93b8dd17d95cd3198b7df9c1f87fbd6d,2024-11-24 00:00:00.000,0
l4c,970859980202,,ARM QUEUING: Please evaluate the accounts for tt/d113007432,2024-11-24 00:00:00.000,1,113-4214688-3314617,2024-11-24T23:49:37,3,74.25,tier1,0.880870347092506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,10c3b0b80ec1e84343fca142db48c952,2024-11-24 00:00:00.000,0
l4c,978930623902,,ARM QUEUING: Please evaluate the accounts for tt/d139889713,2024-11-24 00:00:00.000,1,111-8639178-5883460,2024-11-24T12:51:41,4,105.95,tier3,1.0,US,US,US,,,CC,"63,147,328","B00HJZJI84,B07VF8CKGL,B0CBQXGZ85",,1.0,1.0,1.0,1.0,608808520.0,0.0,3.0,OUDrWMO9DMervQUy0pGf4w==,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,N,44a94a0f52588735e9e00c3b2b5977f5,2024-11-24 00:00:00.000,0
l4c,978780223902,,ARM QUEUING: Please evaluate the accounts for tt/d113007432,2024-11-24 00:00:00.000,1,113-0002867-1947428,2024-11-24T20:44:06,3,1294.1,tier2,0.8418513218305793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,fd907a067a3dc85c4a764954a91e0c1e,2024-11-24 00:00:00.000,0
l4c,979211548202,,ARM QUEUING: Please evaluate the accounts for tt/d139889713,2024-11-24 00:00:00.000,1,114-9650640-7391443,2024-11-24T22:06:50,5,55.18,tier3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,6367d42ad3a06f2093f9b20bedca93f7,2024-11-24 00:00:00.000,0
l4c,710990552002,,ARM QUEUING: Please evaluate the accounts for tt/d141997345,2024-11-24 00:00:00.000,7,701-0078363-5719463,2024-11-24T17:38:14,20,3569.84,tier2,0.9917531737486216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,d5a9d950e1b5b9c5cb54c036ebe548dd,2024-11-24 00:00:00.000,0
l4c,978507874902,,ARM QUEUING: Please evaluate the accounts for tt/d139889713,2024-11-24 00:00:00.000,1,112-5986390-2771424,2024-11-24T12:58:12,4,10.71,tier3,1.0,US,US,US,,gmail.com,CC,107,B07PRBJTFT,I3,1.0,1.0,7.0,1.0,19807463215.0,0.0,1.0,I4Fydt4+X1cViZcwK4MHfA==,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,N,02aa75ef6e805ca78c31fb5013227222,2024-11-24 00:00:00.000,0
l4c,978112813002,,ARM QUEUING: Please evaluate the accounts for tt/d113007432,2024-11-24 00:00:00.000,1,112-4163886-5117818,2024-11-24T13:24:36,3,540.73,tier2,0.7240091269366487,US,US,US,US,gmail.com,CC,147,B0CM74YFSP,,1.0,0.0,1.0,1.0,608808520.0,0.0,1.0,goOPOvli9WbPXHbhCdcKXQ==,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,N,0f6a05aa39d03b79f16e7fcda1f16e74,2024-11-24 00:00:00.000,0
l4c,977864005102,,ARM QUEUING: Please evaluate the accounts for tt/d113007432,2024-11-24 00:00:00.000,1,111-9724250-4961059,2024-11-24T12:07:03,3,423.58,tier2,0.7089851856270837,US,NI,US,,gmail.com,CC,147,"B0732PH81Y,B0CWJ642YM",,1.0,1.0,1.0,1.0,608808520.0,1.602286,2.0,gigHjUZd/ZdwNM/bGxb2Lg==,343.0,1155.0,35231.97,123904.5,0.0,0.0,0.0,0.0,-1.0,-1.0,1.518169,0.289907,0.0,0.0,N,6dc5ab055b2cae924861eeab80292ca5,2024-11-24 00:00:00.000,0
l4c,979167500902,,ARM QUEUING: Please evaluate the accounts for tt/d113007432,2024-11-24 00:00:00.000,1,111-1048422-1478611,2024-11-24T21:02:14,3,546.4,tier2,0.8056548721629906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,ead1b2ed3013f6dd7bd45cd09da4f900,2024-11-24 00:00:00.000,0
l4c,978973518102,,ARM QUEUING: Please evaluate the accounts for tt/d139889713,2024-11-24 00:00:00.000,1,114-3329678-9637842,2024-11-24T15:51:15,3,164.51,tier3,1.0,US,US,US,,gmail.com,CC,79,B09B7SB46R,I3,1.0,1.0,3.0,1.0,608808520.0,0.0,1.0,lNvDXdwnCKAmZIygZ4uG1Q==,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,N,6e66381a9adba050f4ff8ecf32c65185,2024-11-24 00:00:00.000,0
l4c,979189858502,,ARM QUEUING: Please evaluate the accounts for tt/d139889713,2024-11-24 00:00:00.000,1,112-4748080-7595442,2024-11-24T20:45:31,3,32.65,tier1,0.6898195847484424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,9beaefd0d260cd044be8f2e088b255c1,2024-11-24 00:00:00.000,0
l4c,978687609002,,ARM QUEUING: Please evaluate the accounts for tt/d139889713,2024-11-24 00:00:00.000,1,111-8505199-8939427,2024-11-25T00:08:15,3,166.62,tier3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,85fde232c1136ac88d73e39e60c7ca57,2024-11-24 00:00:00.000,0
l4c,405680322702,,ARM QUEUING: Please evaluate the accounts for tt/d139889713,2024-11-24 00:00:00.000,1,112-6286073-8449061,2024-11-24T13:38:53,3,119.99,tier3,1.0,US,US,US,,outlook.com,CC,121,B00TRLVKW0,,1.0,1.0,3.0,1.0,20532824905.0,0.0,3.0,goOPOvli9WbPXHbhCdcKXQ==,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,N,ed1a48babbf4369f0f1afe7f08b4ab01,2024-11-24 00:00:00.000,0
l4c,523237817,,ARM QUEUING: Please evaluate the accounts for tt/d141997345,2024-11-24 00:00:00.000,7,702-2534318-4361869,2024-11-24T22:42:53,20,7186.02,tier2,0.7926743899680394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,fa8bb4d029da656f60318fe4410ea484,2024-11-24 00:00:00.000,0
l4c,977306063402,,ARM QUEUING: Please evaluate the accounts for tt/d113007432,2024-11-24 00:00:00.000,1,111-6379917-0147444,2024-11-24T10:49:09,20,424.0,tier2,0.945081572420918,US,KE,US,KE,gmail.com,CC,63,B0CL61F39H,,1.0,1.0,1.0,0.0,608808520.0,0.0,1.0,OUDrWMO9DMervQUy0pGf4w==,262.0,561.0,14929.08,44519.57,0.0,0.0,0.0,0.0,-1.0,-1.0,0.325587,0.227542,0.0,0.0,N,24f82e05191d2285cb8593f9cc87a2d6,2024-11-24 00:00:00.000,0
l4c,978546834002,,ARM QUEUING: Please evaluate the accounts for tt/d139889713,2024-11-24 00:00:00.000,1,111-1005863-4167400,2024-11-24T14:33:02,3,44.38,tier3,1.0,US,US,US,,gmail.com,CC,201,"B07LFCMPYJ,B0CWSJ5V8L",,1.0,1.0,7.0,1.0,608808520.0,0.0,2.0,PyWpvRkm5WoKLPPCY3s1UQ==,7.0,14.0,95.43,257.46,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,N,4d16a51df478b5d1c568d24d927ae769,2024-11-24 00:00:00.000,0
l4c,977883782202,,ARM QUEUING: Please evaluate the accounts for tt/d141997345,2024-11-24 00:00:00.000,7,701-8061429-1073826,2024-11-24T23:46:28,20,7729.0,tier2,0.9771611006472682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,1a5517206a350ff29fea90bbe76660fd,2024-11-24 00:00:00.000,0
l4c,979055959402,,ARM QUEUING: Please evaluate the accounts for tt/d113007432,2024-11-24 00:00:00.000,1,111-0481749-6041840,2024-11-24T16:32:42,3,22.88,tier1,0.8611561228803261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,f94d28e73d28647f1f976a2d287290ca,2024-11-24 00:00:00.000,0
l4c,976083611402,,ARM QUEUING: Please evaluate the accounts for tt/d113007432,2024-11-24 00:00:00.000,1,111-1806658-3715464,2024-11-24T12:33:32,3,259.26,tier2,0.7358943245550434,US,NI,US,,gmail.com,CC,"23,60,107,421","B00RQHBZVS,B01N6H70C9,B08G84P8ZX,B08SQLP1F3,B09F3DJNGF,B0B9TWY11Q",,1.0,1.0,1.0,1.0,608808520.0,0.0,11.0,DOVvtQqum/qvDstFWRnm3g==,12.0,62.0,1233.43,4888.1,0.0,0.0,0.0,0.0,-1.0,-1.0,2.52102,0.0,0.0,0.0,N,7bdbb01a0e51673462a4bd7ac93c6e4b,2024-11-24 00:00:00.000,0
